https,urlLength,hostLength,pathLength,subdomains,usesIPAddress,digitCount,hyphenCount,underscoreCount,dotCount,keywordMatches,suspiciousTLD,label
1,28,18,1,0,0,0,0,0,1,0,0,0
1,178,15,108,1,0,22,2,1,2,0,0,1
1,18,8,1,0,0,1,0,0,1,0,0,0
1,19,9,1,0,0,0,0,0,1,0,0,0
1,24,14,1,0,0,0,1,0,1,0,0,0
1,28,18,1,0,0,0,0,0,1,0,0,0
1,54,31,11,1,0,4,1,0,2,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,175,15,108,1,0,23,3,2,2,0,0,1
1,45,36,1,1,0,4,0,0,2,1,0,1
1,51,21,22,2,0,0,0,0,3,0,0,1
1,22,7,7,0,0,0,0,0,1,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,62,41,13,3,0,1,2,0,4,0,0,1
1,175,15,108,1,0,16,4,1,2,0,0,1
1,26,11,7,0,0,1,1,0,1,0,0,1
1,23,13,1,0,0,1,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,128,40,80,1,0,22,10,0,2,0,0,1
1,29,19,1,1,0,0,0,0,2,0,0,0
1,17,7,1,0,0,0,0,0,1,0,0,0
1,22,12,1,0,0,0,0,0,1,0,0,0
1,25,14,3,0,0,0,0,0,1,0,0,1
1,33,11,14,0,0,0,0,0,1,0,0,1
1,41,32,1,1,0,0,1,0,2,0,0,1
1,51,38,1,1,0,24,0,0,2,0,0,1
1,22,12,1,0,0,2,0,0,1,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,37,28,1,1,0,7,1,0,2,0,0,1
1,175,15,108,1,0,15,3,1,2,0,0,1
1,22,7,7,0,0,0,0,0,1,0,0,1
1,22,12,1,0,0,1,0,0,1,0,0,0
1,18,8,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,23,13,1,1,0,0,0,0,2,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,67,58,1,1,0,2,1,0,2,0,0,1
1,26,16,1,0,0,0,0,0,1,0,0,0
1,18,8,1,0,0,2,0,0,1,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,62,43,11,1,0,21,1,0,2,0,0,1
1,30,22,0,1,0,1,1,0,2,0,0,1
1,175,15,108,1,0,19,3,1,2,0,0,1
1,23,8,7,1,0,1,0,0,2,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
0,132,44,45,1,0,34,6,0,2,0,0,1
1,22,7,7,0,0,0,0,0,1,0,0,1
1,20,10,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,28,18,1,0,0,0,1,0,1,0,0,0
1,24,14,1,0,0,0,1,0,1,0,0,0
1,31,22,1,1,0,3,0,0,2,0,0,1
0,179,21,77,0,0,9,3,0,1,0,0,1
1,28,19,1,0,0,0,1,0,1,0,0,1
1,20,10,1,0,0,0,0,0,1,0,0,0
1,24,14,1,0,0,0,0,0,1,0,0,0
1,55,14,13,1,0,2,0,0,2,0,0,1
1,101,52,41,1,0,41,8,0,2,0,1,1
0,79,7,65,0,0,7,0,0,1,0,0,1
1,23,8,7,1,0,0,0,0,2,0,0,1
1,30,21,1,1,0,0,0,0,2,0,0,1
1,38,29,1,1,0,3,0,0,2,1,0,1
1,22,6,8,0,0,2,0,0,1,0,0,1
1,22,6,8,0,0,1,0,0,1,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,29,20,1,1,0,1,1,0,2,0,0,1
1,27,18,1,1,0,0,0,0,2,0,0,1
1,34,25,1,0,0,0,2,0,1,0,0,1
1,17,8,1,0,0,0,0,0,1,0,0,1
1,34,24,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,3,0,0,1,0,0,0
1,26,16,1,0,0,0,0,0,1,0,0,0
1,84,15,61,1,0,7,2,0,2,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,53,44,1,1,0,1,6,0,2,0,0,1
1,18,8,1,0,0,0,0,0,1,0,0,0
1,21,6,7,0,0,0,1,0,1,0,0,1
1,38,7,7,0,0,2,0,0,1,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,31,22,1,1,0,0,0,0,2,0,0,1
1,22,12,1,0,0,0,1,0,1,0,0,0
1,21,12,1,0,0,0,1,0,1,0,0,1
1,21,6,7,0,0,0,1,0,1,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,18,8,1,0,0,0,0,0,1,0,0,0
1,24,14,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,1,0,1,0,0,0
1,16,6,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,6,0,0,1,0,1,0
0,47,40,0,1,0,5,2,0,2,0,0,1
1,22,12,1,0,0,1,0,0,1,0,0,0
1,26,16,1,0,0,0,0,0,1,0,0,0
1,40,18,14,1,0,0,1,0,2,0,0,1
1,194,31,26,1,0,33,4,5,2,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
0,37,30,0,1,0,0,1,0,2,0,0,1
1,27,17,1,0,0,2,0,0,1,0,0,0
1,31,23,0,1,0,8,0,0,2,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,21,6,7,0,0,0,1,0,1,0,0,1
1,29,19,1,0,0,0,0,0,1,0,0,0
1,24,14,1,0,0,0,0,0,1,0,0,0
1,26,16,1,0,0,0,0,0,1,0,0,0
1,19,9,1,0,0,0,0,0,1,0,0,0
1,27,18,1,1,0,2,1,0,2,0,0,1
1,42,28,6,1,0,0,2,0,2,0,0,1
1,40,31,1,1,0,0,1,0,2,0,0,1
1,29,20,1,1,0,0,1,0,2,0,0,1
1,31,21,1,1,0,0,1,0,2,0,0,0
1,33,12,13,0,0,3,0,0,1,0,0,1
1,17,7,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,26,16,1,0,0,0,0,0,1,0,0,0
1,17,7,1,0,0,0,0,0,1,0,0,0
1,40,26,6,1,0,0,2,0,2,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,26,16,1,0,0,0,0,0,1,0,0,0
1,17,7,1,0,0,0,0,0,1,0,0,0
1,42,33,1,1,0,0,0,0,2,0,0,1
1,49,26,1,1,0,12,0,0,2,0,0,1
1,44,35,1,1,0,0,0,0,2,0,0,1
1,21,6,7,0,0,1,1,0,1,0,0,1
1,31,22,1,0,0,1,1,0,1,0,0,1
1,20,10,1,0,0,0,0,0,1,0,0,0
1,31,22,1,1,0,5,0,0,2,0,0,1
1,32,10,14,0,0,0,0,0,1,0,0,1
1,23,13,1,0,0,3,0,0,1,0,0,0
1,19,9,1,0,0,0,0,0,1,0,0,0
0,39,32,0,1,0,8,1,0,2,0,1,1
1,62,43,11,1,0,19,1,0,2,0,0,1
1,79,19,52,2,0,29,4,0,3,0,0,1
1,23,8,7,1,0,0,0,0,2,0,0,1
1,37,13,16,0,0,0,1,0,1,0,0,1
1,41,16,17,1,0,7,1,0,2,0,0,1
1,21,6,7,0,0,1,1,0,1,0,0,1
1,28,18,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,24,14,1,0,0,0,0,0,1,0,0,0
1,54,45,1,1,0,2,0,0,2,0,0,1
1,38,29,1,1,0,0,0,0,2,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,27,6,13,0,0,2,0,0,1,0,0,1
1,67,58,1,1,0,0,0,0,2,0,0,1
1,41,12,11,0,0,3,0,0,1,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,51,16,27,1,0,0,0,0,2,1,0,1
1,21,6,7,0,0,0,1,0,1,0,0,1
1,30,20,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,83,74,1,2,0,7,0,0,3,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,38,29,1,1,0,1,0,0,2,0,0,1
1,70,49,13,3,0,5,2,0,4,0,0,1
1,23,13,1,0,0,0,0,0,1,0,0,0
1,41,32,1,1,0,0,0,0,2,0,0,1
1,50,16,1,1,0,6,0,0,2,1,0,1
1,20,10,1,0,0,0,0,0,1,0,0,0
1,27,18,1,1,0,6,0,0,2,0,0,1
1,22,7,7,0,0,0,0,0,1,0,0,1
0,128,39,82,1,0,19,11,0,2,0,1,1
1,37,28,1,1,0,2,0,0,2,0,0,1
1,19,9,1,1,0,0,0,0,2,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,23,4,11,0,0,1,0,0,1,0,0,1
1,22,12,1,1,0,0,0,0,2,0,0,0
1,27,17,1,0,0,0,0,0,1,0,0,0
1,48,19,21,1,0,0,1,1,2,0,0,1
1,26,17,1,1,0,0,0,0,2,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,35,26,1,1,0,0,1,0,2,0,0,1
1,66,10,48,1,0,18,4,0,2,1,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,31,21,1,0,0,0,3,0,1,0,0,0
1,18,8,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,0,1,0,1,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,65,21,1,1,0,0,0,0,2,0,0,1
1,46,37,1,1,0,0,2,0,2,0,0,1
1,30,20,1,0,0,0,1,0,1,0,0,0
1,168,19,13,1,0,9,4,0,2,2,0,1
1,23,8,7,1,0,0,0,0,2,0,0,1
1,62,43,11,1,0,22,1,0,2,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
0,30,23,0,1,0,0,0,0,2,0,0,1
1,20,6,6,0,0,2,0,0,1,0,0,1
1,24,14,1,0,0,0,0,0,1,0,0,0
1,17,7,1,0,0,0,0,0,1,0,0,0
1,22,12,1,0,0,0,1,0,1,0,0,0
1,25,15,1,0,0,0,0,0,1,0,0,0
1,64,56,0,2,0,4,5,0,3,0,0,1
1,33,16,9,1,0,0,1,0,2,0,1,1
1,22,6,8,0,0,3,0,0,1,0,0,1
1,25,15,1,1,0,0,0,0,2,0,0,0
1,51,21,22,2,0,0,0,0,3,0,0,1
1,26,16,1,0,0,0,0,0,1,0,0,0
1,79,15,56,1,0,6,1,0,2,0,0,1
1,43,29,6,1,0,0,2,0,2,0,0,1
0,39,32,0,1,0,7,2,0,2,0,0,1
1,39,30,1,1,0,3,0,0,2,0,0,1
1,21,6,7,0,0,0,1,0,1,0,0,1
1,22,12,1,1,0,0,0,0,2,0,0,0
1,26,6,7,0,0,1,1,0,1,0,0,1
1,39,30,1,1,0,4,0,0,2,0,0,1
1,24,14,1,0,0,0,0,0,1,0,0,0
1,26,16,1,0,0,0,0,0,1,0,0,0
1,25,15,1,0,0,0,0,0,1,0,0,0
1,167,15,108,1,0,19,2,1,2,0,0,1
1,25,15,1,0,0,0,0,0,1,0,0,0
1,69,8,53,0,0,15,6,0,1,0,0,1
1,20,10,1,1,0,0,0,0,2,0,0,0
1,51,21,22,2,0,2,0,0,3,0,0,1
1,23,13,1,0,0,0,0,0,1,0,0,0
1,45,32,5,1,0,0,1,0,2,0,0,1
1,76,25,1,1,0,19,1,0,2,0,0,1
1,22,7,7,0,0,0,0,0,1,0,0,1
1,18,8,1,0,0,0,0,0,1,0,0,0
1,22,7,7,0,0,0,0,0,1,0,0,1
1,20,10,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,6,0,0,1,0,1,0
1,65,43,14,1,0,14,1,0,2,1,0,1
1,22,7,7,0,0,0,0,0,1,0,0,1
1,23,8,7,1,0,0,0,0,2,0,0,1
0,49,41,1,1,0,4,4,0,2,0,0,1
1,35,16,11,1,0,0,0,0,2,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,22,7,7,0,0,1,0,0,1,0,0,1
1,55,18,29,1,0,0,0,0,2,0,0,1
1,18,8,1,0,0,0,0,0,1,0,0,0
1,18,8,1,0,0,0,0,0,1,0,0,0
1,24,14,1,0,0,0,0,0,1,0,0,0
1,175,15,108,1,0,20,3,2,2,0,0,1
1,42,33,1,1,0,0,0,0,2,0,0,1
0,20,13,0,0,0,0,0,0,1,0,0,1
1,84,15,61,1,0,11,2,0,2,0,0,1
1,25,15,1,0,0,0,0,0,1,0,0,0
1,55,23,24,0,0,0,0,0,1,0,0,1
1,34,25,1,1,0,0,0,0,2,0,0,1
1,19,9,1,0,0,2,0,0,1,0,0,0
0,45,37,1,1,0,9,4,0,2,0,0,1
1,23,4,11,0,0,2,0,0,1,0,0,1
1,21,6,7,0,0,0,1,0,1,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,25,13,4,0,0,0,1,0,1,0,1,1
1,26,16,1,0,0,0,0,0,1,0,0,0
1,26,16,1,0,0,0,0,0,1,0,0,0
0,22,7,7,0,0,1,0,0,1,0,0,1
1,62,43,11,1,0,22,1,0,2,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,88,7,1,0,0,14,5,0,1,0,0,1
1,27,17,1,0,0,0,0,0,1,0,0,0
1,67,7,52,0,0,4,0,0,1,0,0,1
1,22,14,0,1,0,0,0,0,2,0,1,1
1,23,13,1,1,0,0,0,0,2,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,30,20,1,0,0,0,1,0,1,0,0,0
1,77,23,10,1,0,23,0,0,2,0,0,1
1,25,15,1,0,0,0,0,0,1,0,0,0
1,22,12,1,0,0,0,0,0,1,0,0,0
1,22,7,7,0,0,0,0,0,1,0,0,1
1,26,16,1,0,0,0,0,0,1,0,0,0
1,83,74,1,2,0,8,0,0,3,0,0,1
1,83,74,1,2,0,13,0,0,3,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,25,15,1,0,0,0,0,0,1,0,0,0
1,39,30,1,1,0,3,1,0,2,0,0,1
1,27,17,1,0,0,0,0,0,1,0,0,0
1,27,17,1,0,0,0,0,0,1,0,0,0
1,60,43,9,1,0,23,1,0,2,0,0,1
1,43,34,1,1,0,0,0,0,2,0,0,1
1,49,17,4,1,0,0,0,0,2,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,24,14,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,0,1,0,1,0,0,0
0,27,20,0,0,0,0,1,0,1,0,0,1
1,76,68,0,1,0,44,0,0,2,0,0,1
1,18,8,1,0,0,0,0,0,1,0,0,0
1,22,7,7,0,0,0,0,0,1,0,0,1
1,49,40,1,1,0,0,0,0,2,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,26,16,1,0,0,0,0,0,1,0,0,0
1,175,15,108,1,0,19,5,3,2,0,0,1
1,32,23,1,1,0,10,0,0,2,0,0,1
1,18,8,1,0,0,0,0,0,1,0,0,0
1,76,25,1,1,0,25,1,0,2,0,0,1
1,42,33,1,1,0,1,2,0,2,0,0,1
1,26,16,1,0,0,0,0,0,1,0,0,0
1,41,21,12,1,0,6,0,0,2,0,0,1
1,26,16,1,0,0,0,0,0,1,0,0,0
1,28,18,1,0,0,0,1,0,1,0,0,0
1,95,21,66,1,0,14,1,0,2,0,0,1
1,51,16,27,1,0,3,0,0,2,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,61,18,10,1,0,4,1,0,2,0,0,1
1,23,8,7,1,0,0,0,0,2,0,0,1
1,38,21,9,1,0,0,1,0,2,0,0,1
1,36,27,1,1,0,0,0,0,2,0,0,1
1,133,9,1,0,0,49,0,3,1,1,1,1
1,27,17,1,0,0,0,1,0,1,0,0,0
1,22,6,8,0,0,1,0,0,1,0,0,1
1,30,21,1,1,0,1,0,0,2,0,0,1
1,34,24,1,0,0,0,2,0,1,0,0,0
1,19,9,1,0,0,0,0,0,1,0,0,0
0,31,19,5,1,0,0,1,0,2,0,1,1
1,74,65,1,1,0,6,0,0,2,0,0,1
1,21,12,1,0,0,0,0,0,1,0,0,1
1,56,25,1,1,0,0,1,0,2,0,0,1
1,59,24,27,1,0,8,1,0,2,0,0,1
1,24,14,1,1,0,4,0,0,2,0,0,0
1,25,11,6,0,0,1,1,0,1,0,0,1
1,16,6,1,0,0,0,0,0,1,0,0,0
1,23,8,7,1,0,2,0,0,2,0,0,1
1,133,15,61,1,0,20,4,0,2,0,0,1
1,24,14,1,0,0,0,0,0,1,0,0,0
1,43,12,23,0,0,7,0,0,1,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,49,40,1,1,0,1,4,0,2,0,0,1
0,20,13,0,0,0,0,0,0,1,0,0,1
1,21,11,1,0,0,0,1,0,1,0,0,0
1,31,21,1,0,0,0,0,0,1,0,0,0
1,22,12,1,1,0,0,0,0,2,0,0,0
1,19,9,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,1,0,1,0,0,0
1,16,6,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,23,8,7,1,0,0,0,0,2,0,0,1
1,18,8,1,0,0,0,0,0,1,0,0,0
1,34,24,1,0,0,0,1,0,1,0,0,0
1,175,15,108,1,0,17,3,1,2,0,0,1
1,32,23,1,1,0,0,0,0,2,0,0,1
1,23,8,7,1,0,1,0,0,2,0,0,1
1,30,14,8,0,0,3,0,0,1,0,0,1
1,23,13,1,0,0,0,0,0,1,0,0,0
1,27,19,0,0,0,0,0,0,1,0,0,1
1,17,7,1,0,0,1,0,0,1,0,0,0
1,23,8,7,1,0,1,0,0,2,0,0,1
1,28,19,1,1,0,0,0,0,2,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,27,17,1,0,0,0,0,0,1,0,0,0
1,18,8,1,0,0,0,0,0,1,0,0,0
1,25,15,1,0,0,0,0,0,1,0,0,0
1,84,15,61,1,0,12,0,1,2,0,0,1
1,24,14,1,0,0,0,0,0,1,0,0,0
1,178,15,108,1,0,20,1,0,2,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,19,9,1,0,0,1,0,0,1,0,0,0
1,61,7,2,1,0,1,0,0,2,0,0,1
1,19,9,1,1,0,0,0,0,2,0,0,0
1,22,12,1,1,0,0,0,0,2,0,0,0
1,25,15,1,0,0,0,0,0,1,0,0,0
1,23,8,7,1,0,0,0,0,2,0,0,1
1,36,11,17,0,0,2,0,0,1,0,0,1
1,21,6,7,0,0,1,1,0,1,0,0,1
1,23,8,7,1,0,0,0,0,2,0,0,1
1,20,10,1,0,0,0,0,0,1,0,0,0
1,203,26,1,1,0,23,2,4,2,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,22,12,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,0,1,0,1,0,0,0
1,26,17,1,1,0,1,0,0,2,0,0,1
1,22,11,3,0,0,1,0,0,1,0,1,1
0,42,25,10,1,0,0,1,0,2,0,0,1
1,76,25,1,1,0,24,1,0,2,0,0,1
1,72,39,4,3,0,16,3,0,4,0,0,1
1,43,16,19,1,0,5,0,0,2,0,0,1
1,17,7,1,0,0,0,0,0,1,0,0,0
1,19,9,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,0,1,0,1,0,0,0
1,23,8,7,1,0,1,0,0,2,0,0,1
1,51,42,1,1,0,7,4,0,2,0,0,1
1,25,15,1,0,0,0,0,0,1,0,0,0
1,16,6,1,0,0,0,0,0,1,0,0,0
1,20,10,1,1,0,0,0,0,2,0,0,0
1,24,14,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,42,33,1,1,0,7,0,0,2,0,0,1
1,23,13,1,0,0,0,0,0,1,0,0,0
1,23,8,7,1,0,1,0,0,2,0,0,1
1,40,31,1,1,0,0,0,0,2,0,0,1
1,19,9,1,0,0,2,0,0,1,0,0,0
1,46,16,22,1,0,0,1,0,2,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,47,11,28,0,0,0,0,0,1,0,0,1
1,47,38,1,1,0,0,0,0,2,0,0,1
1,27,12,7,0,0,1,0,0,1,0,0,1
1,83,74,1,2,0,7,0,0,3,0,0,1
1,46,37,1,1,0,0,0,0,2,0,0,1
1,28,19,1,1,0,6,0,0,2,0,0,1
1,23,8,7,1,0,0,0,0,2,0,0,1
1,22,7,7,0,0,0,0,0,1,0,0,1
1,27,17,1,0,0,0,1,0,1,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,27,17,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,22,12,1,1,0,0,0,0,2,0,0,0
1,190,15,108,1,0,18,2,1,2,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,0,1,0,1,0,0,0
1,21,6,7,0,0,0,1,0,1,0,0,1
1,19,9,1,1,0,0,0,0,2,0,0,0
1,25,8,9,0,0,2,0,0,1,0,0,1
1,16,6,1,0,0,0,0,0,1,0,0,0
1,19,9,1,0,0,0,0,0,1,0,0,0
1,175,15,108,1,0,22,3,0,2,0,0,1
1,23,13,1,0,0,0,0,0,1,1,0,0
1,20,10,1,1,0,0,0,0,2,0,0,0
1,19,9,1,0,0,0,0,0,1,0,0,0
1,36,27,1,1,0,0,0,0,2,1,0,1
1,167,15,108,1,0,25,2,0,2,0,0,1
1,40,31,1,1,0,0,0,0,2,0,0,1
1,17,7,1,0,0,0,0,0,1,0,0,0
1,20,10,1,1,0,1,0,0,2,0,0,0
1,43,28,7,1,0,0,3,0,2,0,0,1
1,60,28,24,2,0,6,2,0,3,0,0,1
1,25,15,1,0,0,0,0,0,1,0,0,0
1,24,14,1,0,0,0,0,0,1,0,0,0
1,64,55,1,1,0,13,0,0,2,0,0,1
1,24,14,1,0,0,5,0,0,1,0,0,0
1,32,23,1,1,0,0,2,0,2,0,0,1
1,40,21,11,1,0,0,0,0,2,0,0,1
1,137,15,64,1,0,16,1,0,2,0,0,1
1,23,13,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,39,21,10,1,0,1,2,0,2,0,0,1
1,34,26,0,1,0,0,0,0,2,0,0,1
1,31,22,1,1,0,6,1,0,2,0,0,1
1,33,24,1,1,0,4,0,0,2,0,0,1
1,35,26,1,1,0,0,2,0,2,0,0,1
1,20,6,6,0,0,0,0,0,1,0,0,1
1,23,13,1,0,0,0,0,0,1,0,0,0
1,28,18,1,0,0,0,0,0,1,0,0,0
0,50,42,1,1,0,7,4,0,2,0,0,1
1,43,34,1,1,0,6,1,0,2,0,0,1
1,22,6,8,0,0,2,0,0,1,0,0,1
1,26,11,7,0,0,1,1,0,1,0,0,1
1,58,16,34,1,0,0,2,0,2,0,0,1
1,62,43,11,1,0,25,1,0,2,0,0,1
1,26,16,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,22,12,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,22,12,1,1,0,0,0,0,2,0,0,0
1,25,15,1,0,0,0,0,0,1,0,0,0
1,27,6,13,0,0,2,1,0,1,0,0,1
1,190,15,108,1,0,18,2,1,2,0,0,1
1,23,13,1,0,0,0,0,0,1,0,0,0
1,30,20,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
0,46,39,0,1,0,2,2,0,2,0,0,1
1,51,21,22,2,0,3,0,0,3,0,0,1
1,24,14,1,0,0,0,0,0,1,0,0,0
1,30,10,12,0,0,0,1,0,1,0,0,1
1,23,8,7,1,0,0,0,0,2,0,0,1
1,83,74,1,2,0,15,0,0,3,0,0,1
1,34,25,1,1,0,2,0,0,2,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,23,8,7,1,0,2,0,0,2,0,0,1
1,34,25,1,1,0,2,0,0,2,0,0,1
1,24,14,1,0,0,0,0,0,1,0,0,0
1,63,32,23,1,0,0,1,0,2,2,0,1
1,23,13,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,28,18,1,0,0,0,0,0,1,0,0,0
1,175,15,108,1,0,19,2,1,2,0,0,1
1,23,13,1,0,0,2,1,0,1,0,0,0
1,21,11,1,1,0,0,0,0,2,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,28,19,1,1,0,0,0,0,2,0,0,1
1,22,7,7,0,0,1,0,0,1,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,22,12,1,0,0,0,0,0,1,0,0,0
1,22,12,1,0,0,0,1,0,1,0,0,0
1,29,19,1,0,0,0,0,0,1,0,0,0
1,24,14,1,0,0,0,0,0,1,0,0,0
1,26,16,1,1,0,0,0,0,2,0,0,0
1,20,10,1,1,0,0,0,0,2,0,0,0
1,18,8,1,0,0,0,0,0,1,0,0,0
1,25,8,9,0,0,1,0,0,1,0,0,1
1,24,14,1,0,0,0,0,0,1,0,0,0
1,36,27,1,1,0,0,0,0,2,0,0,1
1,62,43,11,1,0,19,1,0,2,0,0,1
1,23,13,1,0,0,0,0,0,1,0,0,0
1,50,41,1,1,0,19,0,0,2,0,0,1
1,20,10,1,0,0,0,0,0,1,0,0,0
1,29,17,4,1,0,0,0,0,2,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,19,9,1,0,0,0,0,0,1,0,0,0
1,15,5,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,17,7,1,0,0,0,0,0,1,0,0,0
1,35,25,1,0,0,0,0,0,1,0,0,0
1,18,8,1,0,0,1,0,0,1,0,0,0
1,175,15,108,1,0,20,2,0,2,0,0,1
1,19,9,1,0,0,1,0,0,1,0,0,0
1,22,6,8,0,0,2,0,0,1,0,0,1
1,23,13,1,0,0,0,0,0,1,0,0,0
1,21,6,7,0,0,2,1,0,1,0,0,1
1,35,26,1,1,0,0,0,0,2,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,22,12,1,0,0,0,0,0,1,0,0,0
1,43,34,1,1,0,0,0,0,2,1,0,1
1,24,14,1,0,0,0,0,0,1,0,0,0
1,24,14,1,0,0,0,0,0,1,0,0,0
1,22,12,1,0,0,6,0,0,1,0,0,0
1,61,43,10,1,0,22,1,0,2,0,0,1
1,25,16,1,1,0,0,0,0,2,0,0,1
1,40,7,7,0,0,0,0,0,1,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,26,16,1,0,0,0,0,0,1,0,0,0
1,43,29,6,1,0,0,2,0,2,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,25,15,1,1,0,0,1,0,2,0,0,0
1,19,9,1,0,0,0,0,0,1,0,0,0
1,25,16,1,1,0,1,0,0,2,0,0,1
1,51,21,22,2,0,0,0,0,3,0,0,1
1,29,20,1,1,0,0,0,0,2,0,0,1
1,18,8,1,0,0,0,0,0,1,0,0,0
1,29,19,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,44,30,6,1,0,0,2,0,2,0,0,1
1,22,7,7,0,0,1,0,0,1,0,0,1
1,47,38,1,1,0,0,0,0,2,0,0,1
1,23,13,1,0,0,0,0,0,1,0,0,0
1,26,16,1,1,0,0,0,0,2,0,0,0
1,75,24,1,1,0,26,1,0,2,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
